"","playerID","W","club.300","CG","SHO","SV","IPouts","SO","yrs.played","last.year","best.7.ERA","best.7.WHIP","best.7.ERA_Plus","best.7.FIP","best.7.H9","best.7.HR9","best.7.BB9","best.7.SO9","best.7.SO_per_BB","Prime_years","best.7.Role","nameFirst","nameLast","HOF.Player","pred.prob","HOF.Score"
"307","delocik01",84,"no",32,6,31,3714,672,11,1963,3.67,1.39,109,3.92,8.5,0.9,4,5.3,1.33,1957,"Reliever","Ike","Delock","FALSE",0.000171623441100668,0
"308","delucri01",38,"no",1,0,7,1872,502,10,1999,4.44,1.38,102,4.69,8.2,1.4,4.2,6.3,1.5,1994,"Reliever","Rich","DeLucia","FALSE",5.5498953482693e-06,0
"309","demaral01",80,"no",84,15,9,4272,514,8,1919,2.79,1.18,105,2.76,8.4,0.2,2.1,3.3,1.58,1916,"Starter","Al","Demaree","FALSE",3.25463603048065e-05,0
"310","dempsry01",132,"no",11,3,87,7161,2075,16,2013,3.62,1.33,122,4.01,8.3,1,3.6,8.2,2.28,2006,"Starter","Ryan","Dempster","FALSE",2.50705683202241e-05,0
"311","dennyjo01",123,"no",62,18,0,6446,1146,13,1986,3.05,1.26,129,3.4,8.5,0.5,2.8,4.7,1.69,1982,"Starter","John","Denny","FALSE",0.000236144799681553,0
"312","derripa01",223,"no",251,32,29,10935,1507,15,1945,3.22,1.24,131,3.35,9.4,0.5,1.6,3.9,2.38,1937,"Starter","Paul","Derringer","FALSE",0.236340919902557,23.6
"313","deshaji01",84,"no",15,6,0,4575,951,12,1995,3.58,1.25,111,4.06,7.9,0.9,3.3,5.6,1.72,1989,"Starter","Jim","Deshaies","FALSE",5.13535692753881e-06,0
"314","desseel01",52,"no",2,1,5,3523,693,14,2010,3.91,1.34,117,4.4,9.6,1.2,2.5,5.3,2.1,2005,"Reliever","Elmer","Dessens","FALSE",3.03508293368041e-07,0
"315","dicksmu01",172,"no",149,27,23,9157,1281,18,1959,3.28,1.27,120,3.72,8.2,0.7,3.3,3.9,1.2,1949,"Starter","Murry","Dickson","FALSE",0.011207825555114,1.1
"316","dierkla01",139,"no",106,25,1,7001,1493,14,1977,3.08,1.17,121,3.09,8,0.7,2.4,6.2,2.55,1969,"Starter","Larry","Dierker","FALSE",0.000512591533417312,0.1
"317","dietrbi01",108,"no",92,17,11,6011,660,16,1948,3.83,1.43,103,4.06,9.3,0.5,3.5,3,0.86,1942,"Starter","Bill","Dietrich","FALSE",4.75424924185909e-05,0
"318","dinnebi01",170,"no",306,24,7,9224,1127,12,1909,2.82,1.21,117,3.11,8.5,0.2,2.4,3.6,1.48,1902,"Starter","Bill","Dinneen","FALSE",0.00200681653158453,0.2
"319","dipinfr01",35,"no",0,0,56,2100,515,12,1993,3.51,1.31,117,3.55,8.3,0.7,3.4,6.5,1.9,1986,"Reliever","Frank","DiPino","FALSE",1.28685703169207e-06,0
"320","ditmaar01",72,"no",41,5,14,3804,552,9,1962,3.86,1.3,106,4.13,8.6,1,3.2,3.9,1.25,1958,"Starter","Art","Ditmar","FALSE",0.000123755654574132,0
"321","doakbi01",169,"no",162,34,16,8348,1014,16,1929,2.72,1.26,140,3.47,8.5,0.2,2.7,3.1,1.16,1922,"Starter","Bill","Doak","FALSE",0.0102731979397042,1
"322","dobsoch01",74,"no",49,11,0,3775,758,9,1975,3.7,1.3,95,3.73,8.3,0.9,3.3,5.4,1.65,1969,"Starter","Chuck","Dobson","FALSE",9.02795597531172e-06,0
"323","dobsojo01",137,"no",112,22,18,6510,992,14,1954,3.29,1.29,119,3.5,8.3,0.6,3.3,4.2,1.28,1949,"Starter","Joe","Dobson","FALSE",0.00575287728128984,0.6
"324","dobsopa01",122,"no",74,14,19,6361,1301,11,1977,3.1,1.21,114,3.22,8.4,0.7,2.5,5.7,2.28,1971,"Starter","Pat","Dobson","FALSE",0.000147621556610928,0
"325","dohened01",75,"no",141,6,2,4215,572,9,1903,3.49,1.44,108,3.76,9,0,4.1,3.8,0.92,1899,"Starter","Ed","Doheny","FALSE",2.10307735281389e-05,0
"326","donahre01",164,"no",312,25,3,8899,787,13,1906,2.97,1.28,114,3.15,9.6,0.2,1.9,2.4,1.29,1901,"Starter","Red","Donahue","FALSE",0.000827713914561059,0.1
"327","donalat01",65,"no",54,6,1,2797,369,8,1945,3.5,1.36,109,3.96,8.8,0.6,3.5,3.6,1.02,1942,"Starter","Atley","Donald","FALSE",4.10209592325461e-05,0
"328","donohpe01",134,"no",137,16,12,6337,571,12,1932,3.4,1.27,121,3.33,9.8,0.2,1.6,2.5,1.59,1924,"Starter","Pete","Donohue","FALSE",0.00289459472707643,0.3
"329","donovbi01",185,"no",289,35,8,8894,1552,18,1918,2.44,1.2,120,2.57,7.7,0.1,3.1,5.2,1.66,1906,"Starter","Bill","Donovan","FALSE",0.00733638550718754,0.7
"330","donovdi01",122,"no",101,25,5,6052,880,15,1965,3.22,1.17,124,3.48,8.5,0.8,2.1,4,1.92,1958,"Starter","Dick","Donovan","FALSE",0.00187644684285495,0.2
"331","dorisha01",45,"no",13,2,44,2503,332,10,1956,3.4,1.31,121,3.57,8.5,0.5,3.3,3.7,1.12,1953,"Reliever","Fritz","Dorish","FALSE",8.39833216845652e-05,0
"332","doteloc01",59,"no",0,0,109,2853,1143,15,2013,2.94,1.11,157,3.16,6.3,0.9,3.5,11.5,3.24,2005,"Reliever","Octavio","Dotel","FALSE",4.76293396618838e-06,0
"333","dotsori01",111,"no",55,11,0,5572,973,12,1990,3.81,1.36,103,4.21,8.5,0.9,3.7,4.8,1.31,1983,"Starter","Richard","Dotson","FALSE",6.03188297185449e-05,0
"334","douglph01",94,"no",95,20,8,5125,683,9,1922,2.71,1.19,123,3.05,8.5,0.3,2.1,3.5,1.66,1919,"Starter","Phil","Douglas","FALSE",9.38039062785001e-05,0
"335","downial01",123,"no",73,24,3,6805,1639,17,1977,2.91,1.22,121,3.26,7.7,0.6,3.3,6,1.83,1970,"Starter","Al","Downing","FALSE",6.26592171177842e-05,0
"336","downske01",57,"no",11,6,1,2891,598,8,1993,3.6,1.29,111,3.65,8.3,0.7,3.3,5.8,1.76,1989,"Starter","Kelly","Downs","FALSE",8.15214186678965e-06,0
"337","downssc01",38,"no",1,1,27,2254,575,13,2014,2.32,1.19,194,3.28,7.4,0.5,3.1,7.3,2.37,2010,"Reliever","Scott","Downs","FALSE",5.30854532750781e-06,0
"338","drabedo01",155,"no",53,21,0,7605,1594,13,1998,3.11,1.16,129,3.47,8.2,0.7,2.2,5.6,2.48,1990,"Starter","Doug","Drabek","FALSE",0.0020201485300769,0.2
"339","drabomo01",88,"no",33,6,55,4923,1162,17,1972,2.58,1.09,140,3.19,6.5,0.8,3.2,6.9,2.18,1966,"Reliever","Moe","Drabowsky","FALSE",2.59855079426023e-05,0
"340","dragodi01",108,"no",62,10,58,5625,987,13,1981,3.26,1.25,112,3.39,8.9,0.7,2.3,4.7,2.06,1974,"Starter","Dick","Drago","FALSE",7.62476339506972e-05,0
"341","draveda01",64,"no",28,9,10,3188,558,8,1989,3.13,1.21,127,3.81,8.3,0.8,2.7,4.7,1.76,1985,"Starter","Dave","Dravecky","FALSE",3.13923031894981e-05,0
"342","dreifda01",48,"no",3,3,11,2618,802,9,2004,4.28,1.37,109,4.12,8.4,1,3.8,8,2.1,2000,"Starter","Darren","Dreifort","FALSE",1.15214726643918e-06,0
"343","drysddo01",209,"no",167,49,6,10296,2486,14,1969,2.56,1.08,143,2.76,7.6,0.6,2.1,6.8,3.25,1961,"Starter","Don","Drysdale","TRUE",0.50607002806258,50.6
"344","dubucje01",85,"no",101,12,13,4333,438,9,1919,3,1.27,100,3.32,8.1,0.1,3.4,2.8,0.8,1914,"Starter","Jean","Dubuc","FALSE",8.72416586681781e-05,0
"345","duckwbr01",23,"no",0,0,1,1533,376,8,2008,5.09,1.52,89,4.64,9.3,1.2,4,7.6,1.93,2004,"Starter","Brandon","Duckworth","FALSE",4.95865849268118e-08,0
"346","dugglbi01",93,"no",159,17,6,5224,453,8,1907,3.12,1.3,100,3.24,9.4,0.2,2.1,2.4,1.11,1903,"Starter","Bill","Duggleby","FALSE",1.17806938197969e-05,0
"347","durbich01",43,"no",3,0,5,2509,577,14,2013,4.34,1.42,103,4.85,9.4,1.2,3.5,5.6,1.63,2008,"Reliever","Chad","Durbin","FALSE",2.62276219044826e-07,0
"348","durenry01",27,"no",2,1,57,1768,630,10,1965,3.58,1.39,124,3.44,6.6,0.7,6,10,1.65,1961,"Reliever","Ryne","Duren","FALSE",9.99100619695427e-06,0
"349","dwyerfr01",177,"no",271,12,6,8457,565,12,1899,3.48,1.38,121,3.93,10.3,0.3,2.1,1.6,0.74,1894,"Starter","Frank","Dwyer","FALSE",0.00513169835123387,0.5
"350","earnsge01",127,"no",115,18,12,5746,1002,9,1936,4.15,1.42,106,4.34,8.9,0.7,3.8,4.9,1.31,1931,"Starter","George","Earnshaw","FALSE",0.0027643254530181,0.3
"351","easteja01",23,"no",0,0,14,1834,350,13,1987,3.96,1.51,99,4.04,9.1,0.6,4.5,5.2,1.14,1982,"Reliever","Jamie","Easterly","FALSE",1.92205774664876e-07,0
"352","eatonad01",71,"no",3,0,0,3536,855,10,2009,4.4,1.36,102,4.39,9,1.2,3.1,7,2.24,2003,"Starter","Adam","Eaton","FALSE",1.22329111355182e-06,0
"353","eckerde01",197,"no",100,20,390,9857,2401,24,1998,2.31,0.99,215,2.69,7,0.7,2.7,8.1,3.06,1988,"Reliever","Dennis","Eckersley","TRUE",0.999998104979481,100
"354","ehmkeho01",166,"no",199,20,14,8462,1030,15,1930,3.6,1.35,111,3.81,9,0.3,3.2,3.3,1.04,1925,"Starter","Howard","Ehmke","FALSE",0.00499347609826234,0.5
"355","ehretre01",139,"no",260,14,4,8263,848,11,1898,3.57,1.38,122,3.75,9.7,0.2,2.7,2.9,1.08,1893,"Starter","Red","Ehret","FALSE",0.000450648908541052,0
"356","eichhma01",48,"no",0,0,32,2657,640,11,1996,2.52,1.17,171,2.97,7.6,0.5,2.7,7.3,2.72,1990,"Reliever","Mark","Eichhorn","FALSE",9.63178807134838e-06,0
"357","elartsc01",56,"no",4,1,3,3196,698,10,2008,4.84,1.38,97,5.15,9.2,1.5,3.4,5.9,1.76,2002,"Starter","Scott","Elarton","FALSE",3.81313831211501e-06,0
"358","eldreca01",86,"no",19,4,9,4104,939,14,2005,3.7,1.29,126,4.21,8.1,1,3.3,6.5,1.96,1999,"Starter","Cal","Eldred","FALSE",4.56818584581383e-06,0
"359","ellisdo01",138,"no",71,14,1,6383,1136,12,1979,3.11,1.23,116,3.24,8.4,0.6,2.8,4.8,1.72,1973,"Starter","Dock","Ellis","FALSE",0.00203327300854586,0.2
"360","ellswdi01",115,"no",87,9,5,6467,1140,13,1971,3.33,1.25,112,3.44,8.6,0.8,2.4,5.2,2.12,1964,"Starter","Dick","Ellsworth","FALSE",8.89812267452827e-06,0
"361","elstodo01",49,"no",2,0,63,2267,519,9,1964,3.49,1.31,115,3.87,8.1,1,3.8,6.4,1.69,1960,"Reliever","Don","Elston","FALSE",2.74697744858582e-05,0
"362","embreal01",39,"no",0,0,25,2322,691,16,2009,3.39,1.22,139,3.54,7.9,0.8,3,8.4,2.79,2002,"Reliever","Alan","Embree","FALSE",2.83586416179393e-07,0
"363","erickpa01",37,"no",27,5,6,2443,432,8,1948,3.81,1.45,102,3.67,8.4,0.4,4.5,4.8,1.06,1944,"Reliever","Paul","Erickson","FALSE",8.19138488800808e-06,0
"364","ericksc01",142,"no",51,17,0,7082,1252,15,2006,3.9,1.37,111,4.19,9.2,0.8,3.1,5,1.63,1995,"Starter","Scott","Erickson","FALSE",0.000187831816549117,0
"365","erskica01",122,"no",71,14,13,5156,981,12,1959,3.66,1.26,110,3.81,8.1,1,3.1,5.5,1.75,1954,"Starter","Carl","Erskine","FALSE",0.000903676968275061,0.1
"366","escobke01",101,"no",10,4,59,4521,1310,12,2009,3.57,1.26,125,3.46,8.3,0.7,3.1,7.8,2.5,2003,"Starter","Kelvim","Escobar","FALSE",0.000190576628927615,0
"367","esperdu01",101,"no",152,4,5,5183,453,9,1898,4.29,1.56,101,4.14,10.6,0.3,3.7,2.5,0.68,1893,"Starter","Duke","Esper","FALSE",0.00103242951077546,0.1
"368","estessh01",101,"no",14,8,0,5035,1210,13,2008,4.18,1.47,111,4.27,8.6,0.7,4.6,6.8,1.47,2001,"Starter","Shawn","Estes","FALSE",2.96017867994051e-05,0
"369","ewingbo01",124,"no",205,19,4,6903,998,11,1912,2.36,1.16,116,2.49,8.1,0.1,2.2,4,1.84,1905,"Starter","Bob","Ewing","FALSE",6.53862049553272e-05,0
"370","eyresc01",28,"no",0,0,4,1948,537,13,2009,3.5,1.43,137,4.04,8.6,0.8,4.4,8,1.83,2005,"Reliever","Scott","Eyre","FALSE",1.35374048777583e-07,0
"371","faberre01",254,"no",273,29,28,12260,1471,20,1933,2.57,1.21,141,3.18,8.5,0.2,2.5,3.4,1.39,1920,"Starter","Red","Faber","TRUE",0.53115405642731,53.1
"372","facero01",104,"no",6,0,193,4125,877,16,1969,2.66,1.17,145,3.16,8.1,0.8,2.4,5.7,2.38,1961,"Reliever","Roy","Face","FALSE",0.00970882503270983,1
"373","falcope01",70,"no",25,7,7,4306,865,10,1984,3.73,1.39,103,4.19,8.3,0.9,4.2,5.5,1.32,1980,"Starter","Pete","Falcone","FALSE",2.88178268303643e-06,0
"374","falkecy01",130,"no",180,27,8,6825,1164,12,1917,2.53,1.18,114,2.43,8,0.1,2.5,4.8,1.9,1911,"Starter","Cy","Falkenberg","FALSE",0.000315315034396234,0
"375","farmeed01",30,"no",0,0,75,1872,395,11,1983,4.05,1.48,96,4.05,8.3,0.6,4.8,5.6,1.18,1977,"Reliever","Ed","Farmer","FALSE",2.09939803548875e-06,0
"376","farnsky01",43,"no",1,1,57,2966,963,16,2014,3.21,1.19,143,3.39,7.3,0.9,3.3,10.2,3.12,2006,"Reliever","Kyle","Farnsworth","FALSE",1.51343840801162e-07,0
"377","farretu01",106,"no",41,5,83,5115,1177,14,1969,2.95,1.14,127,2.86,7.9,0.7,2.2,6.5,2.95,1962,"Reliever","Turk","Farrell","FALSE",0.00044383876349295,0
"378","farrst01",48,"no",1,1,132,2473,668,11,1994,2.68,1.24,158,3.29,7.7,0.6,3.4,7.4,2.14,1988,"Reliever","Steve","Farr","FALSE",5.30119745726361e-05,0
"379","fasseje01",121,"no",17,2,25,6101,1643,16,2006,3.09,1.21,143,3.21,8.2,0.7,2.8,7.9,2.85,1995,"Starter","Jeff","Fassero","FALSE",9.64904873567992e-05,0
"380","fellebo01",266,"no",279,44,21,11481,2581,18,1956,2.71,1.22,148,3.04,7,0.4,3.8,7.1,1.86,1943,"Starter","Bob","Feller","TRUE",0.972029879400217,97.2
"381","fergual01",61,"no",62,2,10,3725,397,10,1929,4.68,1.54,89,4.29,10.3,0.4,3.4,2.9,0.86,1924,"Starter","Alex","Ferguson","FALSE",6.80873111391113e-06,0
"382","fernaal01",107,"no",33,10,0,5281,1252,10,2000,3.54,1.24,127,4.04,8.4,1,2.6,6.7,2.56,1996,"Starter","Alex","Fernandez","FALSE",2.51294302610509e-05,0
"383","fernasi01",114,"no",25,9,1,5600,1743,15,1997,2.89,1.07,134,3.21,6.4,0.8,3.2,8.4,2.6,1991,"Starter","Sid","Fernandez","FALSE",5.36027208888846e-05,0
"384","ferrewe01",193,"no",227,17,13,7869,985,15,1941,3.67,1.43,120,4.09,9.4,0.4,3.4,3.5,1.03,1932,"Starter","Wes","Ferrell","FALSE",0.0561515223368286,5.6
"385","ferrito01",40,"no",4,1,56,2022,245,9,1952,3.37,1.29,121,3.7,8.7,0.6,2.9,2.9,1,1947,"Reliever","Tom","Ferrick","FALSE",0.000119366061144956,0
"386","fettemi01",31,"no",0,0,100,2150,518,16,2004,3.02,1.35,149,3.91,7.8,0.6,4.1,6.6,1.62,1995,"Reliever","Mike","Fetters","FALSE",4.98934576881314e-07,0
"387","figueed01",80,"no",63,12,1,3929,571,8,1981,3.5,1.33,112,3.71,8.6,0.6,3,4,1.33,1977,"Starter","Ed","Figueroa","FALSE",1.94440810745451e-05,0
"388","fillida01",47,"no",59,10,5,3229,270,8,1925,3.51,1.36,104,3.55,9.6,0.3,2.4,2.2,0.92,1920,"Starter","Dana","Fillingim","FALSE",1.97581018894516e-06,0
"389","fingero01",114,"no",4,2,341,5104,1299,17,1985,2.3,1.11,173,2.46,7.7,0.3,2.4,7.1,2.93,1978,"Reliever","Rollie","Fingers","TRUE",0.732940230428576,73.3
"390","finlech01",200,"no",63,15,0,9592,2610,17,2002,3.31,1.34,132,3.76,8.5,0.8,3.6,7.5,2.08,1993,"Starter","Chuck","Finley","FALSE",0.00312515200948614,0.3
"391","fischbi01",45,"no",16,2,13,2494,313,9,1964,4.28,1.36,92,3.89,10,0.8,2.2,3.3,1.52,1960,"Reliever","Bill","Fischer","FALSE",1.1104817262501e-05,0
"392","fischca01",46,"no",31,3,11,2469,376,7,1937,4.63,1.55,92,4.35,9.7,0.6,4,4.2,1.03,1933,"Starter","Carl","Fischer","FALSE",7.11503915363819e-06,0
"393","fisheed02",85,"no",7,2,81,4616,812,15,1973,2.81,1.1,129,3.49,7.4,0.8,2.5,4.9,1.97,1967,"Reliever","Eddie","Fisher","FALSE",6.94462883314054e-05,0
"394","fisheja01",86,"no",62,9,9,5927,1017,11,1969,3.68,1.3,99,3.65,9,0.8,2.7,4.6,1.73,1963,"Starter","Jack","Fisher","FALSE",4.26205770141654e-06,0
"395","fishera01",100,"no",110,19,7,5267,680,10,1920,2.57,1.19,122,2.91,8.2,0.2,2.5,3.4,1.39,1916,"Starter","Ray","Fisher","FALSE",0.000207001658584724,0
"396","fitzmal01",77,"no",36,11,7,3831,458,10,1978,3.34,1.31,111,3.7,9,0.5,2.8,3.1,1.09,1974,"Starter","Al","Fitzmorris","FALSE",3.15671739725958e-05,0
"397","fitzsfr01",217,"no",186,29,13,9671,870,19,1943,2.91,1.23,145,3.77,9,0.3,2,2.2,1.07,1934,"Starter","Freddie","Fitzsimmons","FALSE",0.164228323839588,16.4
"398","flanami01",167,"no",101,19,4,8310,1491,18,1992,3.49,1.28,116,3.7,8.7,0.8,2.7,5.2,1.89,1983,"Starter","Mike","Flanagan","FALSE",0.000449262143530696,0
"399","foggjo01",62,"no",2,1,0,3477,627,9,2009,4.88,1.46,91,4.99,10.1,1.2,3.1,4.8,1.54,2005,"Starter","Josh","Fogg","FALSE",2.27467598929391e-06,0
"400","fordwh01",236,"no",156,45,10,9511,1956,16,1967,2.37,1.17,166,3.12,7.3,0.6,3.1,5.6,1.79,1958,"Starter","Whitey","Ford","TRUE",0.985533863268523,98.6
"401","foremfr01",96,"no",169,7,4,5165,586,11,1902,3.83,1.44,103,4.05,9.2,0.2,3.4,3.4,1.01,1893,"Starter","Frank","Foreman","FALSE",5.21541672517573e-06,0
"402","fornimi01",63,"no",20,4,55,3470,576,12,1963,3.58,1.33,112,3.46,9,0.6,3.1,4.7,1.52,1956,"Reliever","Mike","Fornieles","FALSE",8.15528935334218e-05,0
"403","forscbo01",168,"no",67,19,3,8384,1133,16,1989,3.33,1.22,117,3.69,8.6,0.7,2.5,3.7,1.49,1979,"Starter","Bob","Forsch","FALSE",0.00502496049089609,0.5
"404","forscke01",114,"no",70,18,51,6382,1047,16,1986,2.72,1.17,137,3.03,8.2,0.4,2.2,4.4,1.97,1977,"Reliever","Ken","Forsch","FALSE",0.000335718376803666,0
"405","forstte01",54,"no",5,0,127,3317,791,16,1986,2.6,1.29,148,2.93,8,0.3,3.9,6.6,1.71,1978,"Reliever","Terry","Forster","FALSE",7.20111772795812e-05,0
"406","fossato01",17,"no",0,0,7,1247,324,12,1999,3.55,1.37,136,3.99,8.7,0.7,3.9,6.8,1.76,1994,"Reliever","Tony","Fossas","FALSE",8.05935857588724e-07,0
"407","fossuca01",40,"no",0,0,2,2358,607,9,2009,5.22,1.48,87,4.78,9.8,1.3,3.7,7.1,1.94,2004,"Starter","Casey","Fossum","FALSE",1.49500334922665e-06,0
"408","fosteal01",48,"no",26,6,0,3076,501,10,1976,3.78,1.35,99,4.07,8.7,0.9,3.4,4.3,1.27,1973,"Starter","Alan","Foster","FALSE",1.18409750022011e-06,0
"409","foulkke01",41,"no",0,0,191,2360,718,11,2008,2.62,0.96,180,3.23,6.5,0.8,2,8.9,4.42,2001,"Reliever","Keith","Foulke","FALSE",0.000799222109727858,0.1
"410","foutzda01",147,"no",202,16,4,5992,790,11,1894,2.76,1.16,127,3.24,8,0.2,2.3,3.9,1.66,1888,"Starter","Dave","Foutz","FALSE",0.00380885469597181,0.4
"411","fowlear01",54,"no",25,4,32,3072,539,9,1964,3.75,1.29,108,3.51,9.2,0.8,2.7,4.3,1.58,1959,"Reliever","Art","Fowler","FALSE",0.000235657221594075,0
"412","fowledi01",66,"no",75,11,4,3909,382,10,1952,3.87,1.46,104,4.11,9.2,0.6,3.8,2.7,0.71,1947,"Starter","Dick","Fowler","FALSE",2.52049399054143e-05,0
"413","foxho01",43,"no",42,5,6,3325,342,9,1954,4.28,1.44,95,3.94,9.4,0.5,3.4,2.7,0.8,1950,"Starter","Howie","Fox","FALSE",8.37932499279294e-06,0
"414","foytapa01",86,"no",63,7,7,4494,827,11,1964,3.88,1.33,103,4.18,8,1,3.8,5.2,1.36,1958,"Starter","Paul","Foytack","FALSE",2.04465342503358e-05,0
"415","francfr01",20,"no",0,0,73,1159,426,10,2014,3.9,1.32,112,3.58,7.9,0.8,4,10,2.46,2009,"Reliever","Frank","Francisco","FALSE",2.68725293529798e-07,0
"416","francje01",72,"no",3,2,1,3873,869,11,2015,4.78,1.43,92,4.4,10,1,2.8,5.8,2.09,2007,"Starter","Jeff","Francis","FALSE",2.12482535318472e-06,0
"417","francjo01",90,"no",0,0,424,3737,975,21,2005,2.12,1.2,200,3.21,7.6,0.5,3.2,6.3,1.96,1991,"Reliever","John","Franco","FALSE",0.67452254799595,67.5
"418","frankfr02",106,"no",81,10,12,5664,622,13,1939,3.4,1.37,126,4.26,9.2,0.5,3.1,3.1,0.99,1933,"Starter","Fred","Frankhouse","FALSE",4.02713214375694e-05,0
"419","frankry01",62,"no",6,3,84,3603,668,12,2011,3.43,1.21,131,4.46,8.5,1.2,2.4,4.9,2.03,2006,"Reliever","Ryan","Franklin","FALSE",1.43732716616592e-05,0
"420","frasech01",175,"no",342,22,6,10092,1098,14,1909,3.15,1.39,107,3.64,9.3,0.2,3.4,2.6,0.76,1903,"Starter","Chick","Fraser","FALSE",0.000927737505647119,0.1
"421","frasoja01",35,"no",0,0,36,1940,615,12,2015,3.25,1.28,131,3.6,7.9,0.7,3.7,8.2,2.24,2009,"Reliever","Jason","Frasor","FALSE",4.55811991829636e-07,0
"422","frazige01",35,"no",0,0,29,2027,449,10,1987,4.37,1.44,94,3.96,8.5,0.7,4.2,6.2,1.48,1984,"Reliever","George","Frazier","FALSE",1.65338586264154e-06,0
"423","freemma02",35,"no",0,0,5,1781,383,10,1996,4.64,1.47,102,4.54,9.9,1.1,3.5,5.5,1.56,1992,"Starter","Marvin","Freeman","FALSE",3.11327173254892e-06,0
"424","frencla01",197,"no",198,40,17,9456,1187,14,1942,2.98,1.27,140,3.52,9.5,0.4,2,3,1.53,1935,"Starter","Larry","French","FALSE",0.294969148409648,29.5
"425","freybe01",57,"no",49,7,8,3480,179,8,1936,4.51,1.45,99,4.15,10.9,0.4,2,1.4,0.7,1933,"Starter","Benny","Frey","FALSE",2.11406185820279e-05,0
"426","frienbo01",197,"no",163,36,11,10833,1734,16,1966,3.09,1.2,123,3.08,8.8,0.7,2,4.8,2.44,1960,"Starter","Bob","Friend","FALSE",0.0288682285948381,2.9
"427","friseda01",34,"no",0,0,57,1828,471,10,1976,3.07,1.3,120,3.53,7.6,0.7,4.1,7,1.71,1972,"Reliever","Danny","Frisella","FALSE",1.37106369290146e-06,0
"428","frommar01",80,"no",90,14,4,4314,638,10,1915,2.75,1.27,108,3.15,7.9,0.2,3.2,4,1.26,1910,"Starter","Art","Fromme","FALSE",2.73714420750645e-06,0
"429","frymawo01",141,"no",68,27,58,7234,1587,18,1983,3.07,1.27,117,3.03,8.4,0.5,3.1,6,1.96,1976,"Starter","Woodie","Fryman","FALSE",0.00109790842307229,0.1
"430","fuentbr01",26,"no",0,0,204,1840,639,12,2012,3.08,1.2,143,3.64,7.1,0.8,3.8,9.8,2.59,2007,"Reliever","Brian","Fuentes","FALSE",5.16905876854635e-06,0
"431","fultzaa01",25,"no",0,0,3,1439,394,8,2007,4.1,1.34,118,4,8.5,0.9,3.5,7.5,2.17,2004,"Reliever","Aaron","Fultz","FALSE",1.1033077561403e-06,0
"432","gagneer01",33,"no",0,0,187,1931,718,10,2008,3.34,1.14,174,3.41,7.5,1.1,3,9.6,3.18,2002,"Reliever","Eric","Gagne","FALSE",0.00606314914658312,0.6
"433","galehde01",109,"no",100,17,13,6012,851,15,1949,3.54,1.38,107,3.52,9.1,0.4,3.1,3.7,1.16,1943,"Starter","Denny","Galehouse","FALSE",3.11468006059568e-05,0
"434","galeri01",55,"no",21,5,2,2910,518,7,1984,4.54,1.5,88,4.19,9,0.7,4.3,4.8,1.1,1981,"Starter","Rich","Gale","FALSE",1.38003949291274e-05,0
"435","gallibe01",66,"no",61,7,10,3831,550,9,1920,3.13,1.33,96,2.99,8.5,0.1,3.3,3.9,1.18,1917,"Starter","Bert","Gallia","FALSE",2.91028903683022e-06,0
"436","galvipu01",365,"yes",646,57,2,18010,1807,15,1892,2.56,1.16,131,3.07,9.2,0.2,1,3.3,3.26,1884,"Starter","Pud","Galvin","TRUE",0.927244753634133,92.7
"437","garbege01",96,"no",4,0,218,4530,940,19,1988,2.53,1.11,152,2.87,7.6,0.5,2.2,6.2,2.76,1981,"Reliever","Gene","Garber","FALSE",0.00164347536512556,0.2
"438","garcifr02",156,"no",12,4,0,6792,1621,15,2013,3.85,1.28,117,4.06,8.6,1,2.8,6.4,2.31,2004,"Starter","Freddy","Garcia","FALSE",0.000421364491029919,0
"439","garcimi01",142,"no",111,27,23,6524,1117,14,1961,3.02,1.28,137,3.14,8.6,0.4,2.9,4.5,1.56,1952,"Starter","Mike","Garcia","FALSE",0.0262676163615054,2.6
"440","gardnma01",99,"no",15,8,1,5294,1256,13,2001,4.12,1.33,106,4.35,8.8,1.2,3.1,6.7,2.17,1995,"Starter","Mark","Gardner","FALSE",4.70904800235338e-06,0
"441","garlajo01",136,"no",11,6,1,6454,1156,13,2013,4,1.34,110,4.54,9.2,1,2.7,4.9,1.8,2006,"Starter","Jon","Garland","FALSE",3.84986526342194e-05,0
"442","garlawa01",55,"no",43,7,6,3120,450,9,1981,3.77,1.34,105,3.88,9.1,0.7,2.7,3.9,1.45,1977,"Starter","Wayne","Garland","FALSE",1.95138084454028e-06,0
"443","garresc01",69,"no",9,4,48,2878,703,10,1991,3.09,1.24,132,3.49,7.6,0.7,3.5,6.3,1.79,1987,"Reliever","Scott","Garrelts","FALSE",0.000116358516131952,0
"444","garvene01",129,"no",153,18,12,7432,881,14,1961,3.5,1.35,117,3.98,8.9,0.7,3.3,3.1,0.94,1952,"Starter","Ned","Garver","FALSE",0.000549683855545061,0.1
"445","gastomi01",97,"no",127,10,8,6315,615,11,1934,4.13,1.49,106,4.45,9.7,0.5,3.5,2.8,0.79,1928,"Starter","Milt","Gaston","FALSE",1.18395872942995e-05,0
"446","gaudich01",45,"no",1,0,2,2509,673,11,2013,4.12,1.45,107,4.26,8.9,0.9,4.3,7.4,1.7,2007,"Starter","Chad","Gaudin","FALSE",3.39215279702172e-07,0
